date,tt,rh,pp,ws,wd,sr,rr,is_anomaly
2024-12-09 12:00:00+00,22.92,96.8,946.365,0.498,222.8,0.406,0.0,0
2024-12-09 12:10:00+00,22.94,96.4,946.53,0.624,238.7,0.522,0.0,0
2024-12-09 12:20:00+00,22.89,96.4,946.7199,0.27,291.6,0.036,0.0,0
2024-12-09 12:30:00+00,22.82,96.2,946.865,0.215,288.0,0.126,0.0,0
2024-12-09 12:40:00+00,22.83,94.4,946.995,0.504,319.3,0.561,0.0,0
2024-12-09 12:50:00+00,23.0,92.7,947.135,0.455,255.4,0.781,0.0,0
2024-12-09 13:00:00+00,22.95,96.7,947.34,0.726,167.0,0.018,0.0,0
2024-12-09 13:10:00+00,22.8,99.9,947.435,0.433,189.8,0.0,0.0,0
2024-12-09 13:20:00+00,22.54,100.0,947.5,0.394,309.0,0.0,0.0,0
2024-12-09 13:30:00+00,22.38,100.0,920.9998488716186,0.37,278.6,0.0,0.0,1
2024-12-09 13:40:00+00,22.2,100.0,929.585414968832,0.233,320.7,0.0,0.0,1
2024-12-09 13:50:00+00,22.07,100.0,947.5,0.284,330.9,0.0,0.0,0
2024-12-09 14:00:00+00,22.01,100.0,947.5,0.22,315.5,0.0,0.0,0
2024-12-09 14:10:00+00,21.97,100.0,947.4201,0.112,256.6,0.0,0.0,0
2024-12-09 14:20:00+00,21.94,100.0,947.4,0.119,193.9,0.0,0.0,0
2024-12-09 14:30:00+00,21.87,100.0,947.405,0.656,215.6,0.0,0.0,0
2024-12-09 14:40:00+00,21.77,100.0,947.455,0.438,265.6,0.0,0.0,0
2024-12-09 14:50:00+00,21.62,100.0,947.4,0.181,305.3,0.0,0.0,0
2024-12-09 15:00:00+00,21.48,100.0,947.4,0.517,257.8,0.0,0.0,0
2024-12-09 15:10:00+00,21.52,100.0,947.4,0.607,274.1,0.0,0.0,0
2024-12-09 15:20:00+00,21.69,100.0,947.4,0.478,174.0,0.0,0.0,0
2024-12-09 15:30:00+00,21.76,100.0,947.4,0.774,290.2,0.033,0.0,0
2024-12-09 15:40:00+00,21.97,100.0,947.4,0.603,237.3,0.117,0.0,0
2024-12-09 15:50:00+00,22.08,99.4,947.3299,0.437,271.7,0.0,0.0,0
2024-12-09 16:00:00+00,22.68,94.2,947.2,0.714,200.0,0.515,0.0,0
2024-12-09 16:10:00+00,22.8,94.3,947.09,0.538,276.9,0.0,0.0,0
2024-12-09 16:20:00+00,22.66,94.8,946.975,0.418,239.5,0.0,0.0,0
2024-12-09 16:30:00+00,22.44,96.6,946.805,0.438,242.9,0.0,0.0,0
2024-12-09 16:40:00+00,22.29,97.9,946.7,0.343,215.8,0.0,0.0,0
2024-12-09 16:50:00+00,22.17,98.9,946.6499,0.757,207.4,0.0,0.0,0
2024-12-09 17:00:00+00,22.1,99.6,946.5399,0.097,161.5,0.0,0.0,0
2024-12-09 17:10:00+00,22.04,100.0,946.3699,0.066,280.2,0.0,0.0,0
2024-12-09 17:20:00+00,21.81,100.0,946.2899,0.247,304.6,0.0,0.0,0
2024-12-09 17:30:00+00,21.78,100.0,946.2,0.183,307.0,0.0,0.0,0
2024-12-09 17:40:00+00,21.96,99.9,946.03,0.372,314.4,0.0,0.0,0
2024-12-09 17:50:00+00,22.14,98.7,945.9,0.189,325.5,0.0,0.0,1
2024-12-09 18:00:00+00,22.13,99.3,945.85,0.491,242.3,0.0,0.0,1
2024-12-09 18:10:00+00,21.91,99.9,945.755,0.861,246.7,0.0,0.0,0
2024-12-09 18:20:00+00,21.86,99.4,945.6499,0.946,222.2,0.0,0.0,0
2024-12-09 18:30:00+00,21.92,98.7,945.475,0.769,210.5,0.0,0.0,0
2024-12-09 18:40:00+00,21.99,98.1,945.4201,0.415,175.3,0.0,0.0,0
2024-12-09 18:50:00+00,21.92,98.8,945.495,0.724,210.1,0.0,0.0,0
2024-12-09 19:00:00+00,21.79,100.0,945.4,0.496,209.4,0.0,0.0,0
2024-12-09 19:10:00+00,21.69,100.0,945.475,0.143,96.3,0.0,0.0,0
2024-12-09 19:20:00+00,21.59,100.0,945.4,0.581,205.2,0.0,0.0,0
2024-12-09 19:30:00+00,21.57,100.0,945.2999,0.438,82.7,0.0,0.0,0
2024-12-09 19:40:00+00,21.41,100.0,945.1649,0.449,181.9,0.0,0.0,0
2024-12-09 19:50:00+00,21.32,100.0,945.0949,0.568,137.9,0.0,0.0,0
2024-12-09 20:00:00+00,21.4,100.0,945.0,1.074,72.08,0.0,0.0,0
2024-12-09 20:10:00+00,21.51,100.0,944.9699,1.102,173.2,0.0,0.0,0
2024-12-09 20:20:00+00,21.69,100.0,944.85,1.289,52.31,0.0,0.0,0
2024-12-09 20:30:00+00,21.95,99.9,944.84,0.554,124.6,0.0,0.0,0
2024-12-09 20:40:00+00,22.0,100.0,944.965,0.53,131.6,0.0,0.0,0
2024-12-09 20:50:00+00,22.05,99.7,945.0,0.406,110.6,0.246,0.0,0
2024-12-09 21:00:00+00,22.3,99.3,945.0949,0.651,189.1,0.048,0.0,0
2024-12-09 21:10:00+00,22.29,99.8,945.0999,0.697,73.95,0.0,0.0,0
2024-12-09 21:20:00+00,22.43,99.3,945.055,0.914,45.31,0.015,0.0,0
2024-12-09 21:30:00+00,22.63,98.2,945.0,0.501,255.8,0.0,0.0,0
2024-12-09 21:40:00+00,22.95,96.5,945.0199,0.635,233.5,0.255,0.0,0
2024-12-09 21:50:00+00,23.22,95.1,945.11,0.925,278.8,0.0,0.0,0
2024-12-09 22:00:00+00,23.14,96.0,945.2,0.57,279.8,0.0,0.0,0
2024-12-09 22:10:00+00,23.18,95.5,945.065,0.417,286.0,0.0,0.0,0
2024-12-09 22:20:00+00,23.22,95.5,945.0,0.479,306.1,0.0,0.0,0
2024-12-09 22:30:00+00,23.24,95.6,944.955,0.447,262.9,0.772,0.0,0
2024-12-09 22:40:00+00,23.26,95.3,944.9,1.009,324.2,4.242,0.0,0
2024-12-09 22:50:00+00,23.5,94.2,944.995,0.414,284.4,6.996,0.0,0
2024-12-09 23:00:00+00,23.48,94.3,945.0,0.38,276.1,12.22,0.0,0
2024-12-09 23:10:00+00,23.52,94.5,944.995,0.683,193.1,22.92,0.0,0
2024-12-09 23:20:00+00,23.59,96.1,945.305,0.354,222.6,28.1,0.0,0
2024-12-09 23:30:00+00,23.57,96.6,945.605,0.301,285.2,32.13,0.0,0
2024-12-09 23:40:00+00,23.66,96.2,945.7,0.657,318.8,50.65,0.0,0
2024-12-09 23:50:00+00,23.82,96.3,945.73,0.775,233.1,66.54,0.0,0
2024-12-10 00:00:00+00,23.96,95.8,945.7999,0.633,216.1,96.9,0.0,0
2024-12-10 00:10:00+00,24.46,92.6,945.8449,0.445,292.0,258.4,0.0,0
2024-12-10 00:20:00+00,25.74,86.7,945.7399,0.329,274.3,240.9,0.0,0
2024-12-10 00:30:00+00,25.98,97.89618142794554,945.7,0.6,245.3,800.949811775072,0.0,1
2024-12-10 00:40:00+00,26.44,0.5755876001664428,945.925,1.531,230.5,0.0,0.0,1
2024-12-10 00:50:00+00,26.65,93.50915012552079,946.0749,1.422,242.8,676.6122005493507,0.0,1
2024-12-10 01:00:00+00,26.57,82.6,946.195,1.025,248.4,234.2,0.0,0
2024-12-10 01:10:00+00,26.96,80.7,946.25,0.8,273.4,396.7,0.0,0
2024-12-10 01:20:00+00,27.51,76.19,946.335,0.347,239.8,261.2,0.2,0
2024-12-10 01:30:00+00,27.51,74.59,946.4,0.364,275.4,226.9,0.0,0
2024-12-10 01:40:00+00,27.68,75.61,946.425,0.211,248.0,232.7,0.0,0
2024-12-10 01:50:00+00,27.81,77.93,946.445,0.407,264.7,264.8,0.0,0
2024-12-10 02:00:00+00,27.84,77.45,946.4,0.393,271.6,203.4,0.0,0
2024-12-10 02:10:00+00,27.88,76.55,946.4,0.371,249.3,220.0,0.0,0
2024-12-10 02:20:00+00,28.4,76.6,946.4,0.758,179.7,224.6,0.0,0
2024-12-10 02:30:00+00,28.27,75.66,946.445,0.658,87.3,251.7,0.0,0
2024-12-10 02:40:00+00,28.65,74.98,946.5799,1.056,99.7,251.1,0.0,0
2024-12-10 02:50:00+00,28.44,77.07,946.6449,1.152,51.64,180.1,0.0,0
2024-12-10 03:00:00+00,28.18,78.95,946.6249,0.529,172.6,212.4,0.0,0
2024-12-10 03:10:00+00,28.16,79.24,946.5799,0.482,256.4,286.9,0.0,0
2024-12-10 03:20:00+00,28.25,78.49,946.4699,0.647,268.3,400.5,0.0,0
2024-12-10 03:30:00+00,28.44,77.52,946.2999,0.58,296.0,556.7,0.0,0
2024-12-10 03:40:00+00,28.74,76.27,946.09,0.599,281.9,694.9,0.0,0
2024-12-10 03:50:00+00,29.87,73.74,946.0099,0.796,221.2,900.0,0.0,0
2024-12-10 04:00:00+00,30.84,64.09,945.93,1.002,287.5,899.0,0.0,0
2024-12-10 04:10:00+00,30.72,65.23,945.875,0.763,255.8,897.0,0.0,0
2024-12-10 04:20:00+00,31.18,63.45,945.71,0.44,236.0,775.2,0.0,0
2024-12-10 04:30:00+00,30.66,65.8,945.5749,0.687,252.5,667.0,0.0,0
2024-12-10 04:40:00+00,30.82,66.62,945.5,0.772,206.9,592.5,0.0,0
2024-12-10 04:50:00+00,31.08,70.45,945.3949,1.034,178.3,619.4,0.0,0
2024-12-10 05:00:00+00,30.29,73.69,945.195,0.846,146.5,371.6,0.0,0
2024-12-10 05:10:00+00,30.11,74.66,944.985,0.937,156.1,555.4,0.0,0
2024-12-10 05:20:00+00,30.35,75.58,944.86,1.192,155.5,579.8,0.0,0
2024-12-10 05:30:00+00,30.41,75.48,944.5949,1.729,126.5,717.3,0.0,0
2024-12-10 05:40:00+00,30.11,76.6,944.3899,2.416,131.1,656.2,0.0,0
2024-12-10 05:50:00+00,30.04,77.67,944.2,2.005,105.2,443.5,0.0,0
2024-12-10 06:00:00+00,30.05,77.91,944.015,1.755,126.1,458.0,0.0,0
2024-12-10 06:10:00+00,30.61,74.31,943.795,2.018,109.7,736.0,0.0,0
2024-12-10 06:20:00+00,30.74,73.32,920.8410680611499,2.345,-999.0,527.6,0.0,1
2024-12-10 06:30:00+00,30.45,74.54,923.9665160195425,2.71,-999.0,407.8,0.0,1
2024-12-10 06:40:00+00,30.12,76.61,1030.813487806419,1.857,999.0,173.0,0.0,1
2024-12-10 06:50:00+00,29.33,81.3,943.1649,1.263,114.4,250.3,0.0,0
2024-12-10 07:00:00+00,29.83,78.0,942.975,2.433,119.7,446.8,0.0,0
2024-12-10 07:10:00+00,29.98,79.73,942.85,1.868,123.3,295.6,0.0,0
2024-12-10 07:20:00+00,29.72,80.8,942.75,1.631,120.5,319.1,0.0,0
2024-12-10 07:30:00+00,29.59,83.2,942.685,1.046,141.6,168.5,0.0,0
2024-12-10 07:40:00+00,29.23,83.9,942.465,1.069,137.1,128.9,0.0,0
2024-12-10 07:50:00+00,28.8,84.9,942.5,0.716,68.28,73.54,0.0,0
2024-12-10 08:00:00+00,28.6,86.5,942.5,1.378,108.6,73.03,0.0,0
2024-12-10 08:10:00+00,28.44,87.2,942.4699,1.028,81.7,52.76,0.0,0
2024-12-10 08:20:00+00,28.17,88.9,942.6499,1.296,121.0,41.8,0.0,0
2024-12-10 08:30:00+00,28.17,89.7,942.6899,1.046,135.4,68.89,0.0,0
2024-12-10 08:40:00+00,28.06,90.0,942.655,1.012,92.3,68.54,0.0,0
2024-12-10 08:50:00+00,27.97,91.4,942.7199,0.714,124.2,59.59,0.0,0
2024-12-10 09:00:00+00,27.96,91.7,942.75,0.388,124.8,73.01,0.0,0
2024-12-10 09:10:00+00,27.83,92.4,942.765,0.27,154.0,80.9,0.0,0
2024-12-10 09:20:00+00,27.82,90.9,942.7599,0.498,283.3,81.3,0.0,0
2024-12-10 09:30:00+00,27.91,91.5,942.86,0.58,254.1,66.87,0.0,0
2024-12-10 09:40:00+00,27.95,87.1,943.15,0.719,207.5,46.93,0.0,0
2024-12-10 09:50:00+00,27.84,83.5,943.355,0.984,236.2,31.89,0.0,0
2024-12-10 10:00:00+00,27.74,78.24,943.5799,1.291,230.6,20.82,0.0,0
2024-12-10 10:10:00+00,27.59,75.1,943.7699,1.608,217.2,14.91,0.0,0
2024-12-10 10:20:00+00,27.53,73.3,943.9,1.093,222.0,11.01,0.0,0
2024-12-10 10:30:00+00,27.42,73.99,944.0599,1.23,196.6,8.16,0.0,0
2024-12-10 10:40:00+00,27.12,83.2,944.0999,0.917,82.5,4.951,0.0,0
2024-12-10 10:50:00+00,26.93,89.2,944.215,1.178,97.0,1.325,0.0,0
2024-12-10 11:00:00+00,26.44,96.9,944.455,1.725,123.5,0.0,0.0,0
2024-12-10 11:10:00+00,26.04,100.0,944.6899,2.134,97.3,0.0,0.0,0
2024-12-10 11:20:00+00,25.79,100.0,944.8699,1.94,92.6,0.0,0.0,0
2024-12-10 11:30:00+00,25.55,100.0,945.0,1.585,70.15,0.0,0.0,0
2024-12-10 11:40:00+00,25.4,100.0,945.135,1.357,90.5,0.0,0.0,0
2024-12-10 11:50:00+00,25.28,100.0,945.3449,1.63,85.2,0.0,0.0,0
2024-12-10 12:00:00+00,25.03,100.0,945.48,2.369,67.58,0.0,0.0,0
2024-12-10 12:10:00+00,24.95,100.0,945.6249,1.728,78.46,0.0,0.0,0
2024-12-10 12:20:00+00,24.9,100.0,945.795,1.184,85.4,0.0,0.0,0
2024-12-10 12:30:00+00,24.77,100.0,945.85,1.213,90.9,0.0,0.0,0
2024-12-10 12:40:00+00,24.67,100.0,946.0099,1.121,64.51,0.0,0.0,0
2024-12-10 12:50:00+00,24.6,100.0,946.1449,1.251,65.12,0.0,0.0,0
2024-12-10 13:00:00+00,24.5,100.0,946.35,0.877,70.12,0.0,0.0,0
2024-12-10 13:10:00+00,24.44,100.0,946.46,1.043,95.4,0.0,0.0,0
2024-12-10 13:20:00+00,24.38,100.0,946.565,1.063,53.05,0.0,0.0,0
2024-12-10 13:30:00+00,24.33,100.0,946.6399,0.792,85.1,0.0,0.0,0
2024-12-10 13:40:00+00,24.26,100.0,946.8699,0.859,102.1,0.0,0.0,0
2024-12-10 13:50:00+00,24.27,100.0,947.065,0.64,110.0,0.0,0.0,0
2024-12-10 14:00:00+00,24.27,100.0,947.13,0.858,105.5,0.0,0.0,0
2024-12-10 14:10:00+00,24.23,100.0,947.085,1.176,69.98,0.0,0.0,0
2024-12-10 14:20:00+00,24.23,100.0,947.0749,0.542,244.7,0.0,0.0,0
2024-12-10 14:30:00+00,24.25,100.0,947.235,0.498,153.1,0.0,0.0,0
2024-12-10 14:40:00+00,24.3,100.0,947.2999,0.728,168.8,0.0,0.0,0
2024-12-10 14:50:00+00,24.3,100.0,947.3249,0.1,74.78,0.0,0.0,0
2024-12-10 15:00:00+00,24.28,100.0,947.4,0.239,238.3,0.0,0.0,0
2024-12-10 15:10:00+00,24.21,100.0,947.455,0.107,246.0,0.0,0.0,0
2024-12-10 15:20:00+00,24.19,100.0,947.5,0.406,243.8,0.0,0.0,0
2024-12-10 15:30:00+00,24.16,100.0,947.5,0.506,122.0,0.0,0.0,0
2024-12-10 15:40:00+00,24.09,100.0,947.5,0.125,28.1,0.0,0.0,0
2024-12-10 15:50:00+00,24.09,100.0,947.5,0.338,241.7,0.0,0.0,0
2024-12-10 16:00:00+00,24.05,100.0,947.455,0.339,70.47,0.0,0.0,0
2024-12-10 16:10:00+00,24.07,100.0,947.475,0.176,262.9,0.0,0.0,0
2024-12-10 16:20:00+00,23.96,100.0,947.2599,1.183,186.0,0.0,0.0,0
2024-12-10 16:30:00+00,23.75,100.0,947.035,0.629,124.4,0.0,0.0,0
2024-12-10 16:40:00+00,23.71,100.0,946.91,0.812,171.9,0.0,0.0,0
2024-12-10 16:50:00+00,23.64,100.0,946.735,1.026,169.5,0.0,0.0,0
2024-12-10 17:00:00+00,23.44,100.0,946.5949,0.582,223.5,0.0,0.0,0
2024-12-10 17:10:00+00,23.39,100.0,946.5,0.764,176.5,0.0,0.0,0
2024-12-10 17:20:00+00,23.3,100.0,946.395,0.37,185.8,0.0,0.2,0
2024-12-10 17:30:00+00,23.32,100.0,946.2498,0.839,208.8,0.0,0.0,0
2024-12-10 17:40:00+00,23.28,100.0,946.0799,0.907,249.4,0.0,0.0,0
2024-12-10 17:50:00+00,23.19,100.0,945.84,1.222,230.1,0.0,0.0,0
2024-12-10 18:00:00+00,23.2,100.0,945.715,1.537,229.5,0.0,0.0,0
2024-12-10 18:10:00+00,23.37,100.0,945.465,1.013,210.4,0.0,0.0,0
2024-12-10 18:20:00+00,23.32,100.0,945.185,0.995,220.2,0.0,0.0,0
2024-12-10 18:30:00+00,23.32,100.0,944.965,0.424,214.6,0.0,0.0,0
2024-12-10 18:40:00+00,23.31,100.0,944.7999,0.547,281.6,0.0,0.0,0
2024-12-10 18:50:00+00,23.31,100.0,944.66,0.51,204.6,0.154,0.0,0
2024-12-10 19:00:00+00,23.34,100.0,944.4899,0.461,197.1,0.024,0.0,0
2024-12-10 19:10:00+00,23.41,98.5,944.3199,0.559,188.0,0.621,0.0,0
2024-12-10 19:20:00+00,23.49,97.5,944.2199,1.354,202.5,0.383,0.0,0
2024-12-10 19:30:00+00,23.87,93.5,944.2,1.814,229.7,0.76,0.0,0
2024-12-10 19:40:00+00,23.91,93.1,944.0399,1.838,207.5,0.622,0.0,0
2024-12-10 19:50:00+00,23.95,92.5,943.945,0.661,217.5,0.094,0.0,0
2024-12-10 20:00:00+00,23.81,93.9,944.0949,0.709,268.2,0.0,0.0,0
2024-12-10 20:10:00+00,23.75,93.3,944.0999,0.592,276.9,0.0,0.0,0
2024-12-10 20:20:00+00,23.51,95.1,944.0949,0.483,274.0,0.0,0.0,0
2024-12-10 20:30:00+00,23.6,93.3,944.015,1.878,243.8,0.039,0.0,0
2024-12-10 20:40:00+00,23.98,90.5,944.0,1.808,232.0,0.0,0.0,0
2024-12-10 20:50:00+00,24.08,89.0,944.0,2.048,243.3,0.0,0.0,0
2024-12-10 21:00:00+00,24.41,85.9,944.13,2.321,237.1,0.466,0.0,0
2024-12-10 21:10:00+00,24.43,86.9,944.3199,7.420111162092472,311.8,0.0,0.0,1
2024-12-10 21:20:00+00,23.91,91.0,944.43,0.372,197.7,0.0,0.0,0
2024-12-10 21:30:00+00,23.48,94.4,944.6449,0.191,226.3,0.0,0.0,0
2024-12-10 21:40:00+00,23.17,96.1,944.795,0.487,301.1,0.0,0.0,0
2024-12-10 21:50:00+00,23.08,96.8,944.91,0.354,280.8,0.0,0.0,0
2024-12-10 22:00:00+00,23.15,97.1,945.0699,0.057,308.8,0.174,0.0,0
2024-12-10 22:10:00+00,23.16,97.0,945.0749,0.195,261.5,0.0,0.0,0
2024-12-10 22:20:00+00,23.12,98.3,945.1899,0.888,239.7,0.0,0.0,0
2024-12-10 22:30:00+00,22.97,99.7,945.245,0.729,281.0,2.407,0.0,0
2024-12-10 22:40:00+00,22.95,100.0,945.315,0.632,213.2,10.67,0.0,0
2024-12-10 22:50:00+00,23.0,100.0,945.4,0.844,241.9,18.61,0.0,0
2024-12-10 23:00:00+00,23.09,100.0,945.4399,0.393,95.9,23.07,0.0,0
2024-12-10 23:10:00+00,23.25,99.8,945.6699,0.752,254.9,49.79,0.0,0
2024-12-10 23:20:00+00,23.58,97.2,945.66,0.573,286.0,61.91,0.0,0
2024-12-10 23:30:00+00,24.18,90.4,945.5799,1.171,234.0,97.7,0.0,0
2024-12-10 23:40:00+00,24.52,87.6,945.765,0.866,254.5,126.0,0.0,0
2024-12-10 23:50:00+00,24.91,85.5,945.885,0.809,253.8,114.9,0.0,0
2024-12-11 00:00:00+00,24.74,84.5,946.015,1.412,259.5,88.2,0.0,0
2024-12-11 00:10:00+00,24.62,84.8,946.3299,1.372,259.9,109.8,0.0,0
2024-12-11 00:20:00+00,24.77,84.4,946.405,1.055,260.0,125.0,0.0,0
2024-12-11 00:30:00+00,24.92,82.5,946.505,1.599,238.4,138.2,0.0,0
2024-12-11 00:40:00+00,25.08,81.7,946.6449,1.232,246.9,151.9,0.0,0
2024-12-11 00:50:00+00,25.48,80.7,946.7,1.145,248.2,237.6,0.0,0
2024-12-11 01:00:00+00,26.01,78.89,946.765,1.277,247.0,251.6,0.0,0
2024-12-11 01:10:00+00,26.25,77.87,946.815,1.125,241.2,260.8,0.0,0
2024-12-11 01:20:00+00,26.39,77.19,946.9899,0.988,253.7,242.1,0.0,0
2024-12-11 01:30:00+00,26.53,78.16,947.1499,0.461,284.6,272.9,0.0,0
2024-12-11 01:40:00+00,26.83,77.61,947.13,0.739,265.7,300.5,0.0,0
2024-12-11 01:50:00+00,27.03,75.41,947.0,1.067,260.2,307.3,0.0,0
2024-12-11 02:00:00+00,27.54,74.46,947.0,0.979,258.7,545.1,0.0,0
2024-12-11 02:10:00+00,28.45,72.0,946.8449,1.144,232.0,592.7,0.0,0
2024-12-11 02:20:00+00,29.41,68.69,946.73,1.201,237.7,891.0,0.0,0
2024-12-11 02:30:00+00,29.67,68.21,946.765,0.905,245.1,762.7,0.0,0
2024-12-11 02:40:00+00,29.35,67.55,946.8199,0.751,233.7,645.9,0.0,0
2024-12-11 02:50:00+00,28.6,69.24,946.9,1.309,275.7,304.7,0.0,0
2024-12-11 03:00:00+00,27.9,73.88,946.9,1.257,258.5,127.7,0.0,0
2024-12-11 03:10:00+00,27.67,75.29,946.8899,1.291,269.2,225.3,2.5010043001920126,1
2024-12-11 03:20:00+00,27.91,75.54,946.8199,0.692,263.1,319.4,6.662881495564621,1
2024-12-11 03:30:00+00,28.51,72.18,946.705,1.059,303.3,620.9,0.0,0
2024-12-11 03:40:00+00,29.73,65.1,946.61,1.053,246.9,964.0,0.0,0
2024-12-11 03:50:00+00,30.76,59.94,946.5099,1.7,208.8,1055.0,0.0,0
2024-12-11 04:00:00+00,31.31,54.14,946.45,1.46,243.6,1090.0,0.0,0
2024-12-11 04:10:00+00,30.81,54.71,946.36,1.522,248.2,767.7,0.0,0
2024-12-11 04:20:00+00,31.06,54.7,946.3299,1.635,241.8,1102.0,0.0,0
2024-12-11 04:30:00+00,31.06,55.6,946.2399,1.328,273.9,731.7,0.0,0
2024-12-11 04:40:00+00,30.24,57.57,946.225,1.689,238.1,457.5,0.0,0
2024-12-11 04:50:00+00,29.63,58.65,946.185,1.511,294.5,365.7,0.0,0
2024-12-11 05:00:00+00,28.99,62.46,946.115,1.316,272.7,220.4,0.0,0
2024-12-11 05:10:00+00,28.25,66.15,946.1499,1.192,248.7,204.9,0.0,0
2024-12-11 05:20:00+00,27.92,64.71,946.0999,1.354,284.6,254.5,0.0,0
2024-12-11 05:30:00+00,28.55,59.47,945.95,1.251,273.8,349.9,0.0,0
2024-12-11 05:40:00+00,28.76,57.21,945.765,1.091,258.6,539.5,0.0,0
2024-12-11 05:50:00+00,29.97,55.29,945.555,1.575,259.7,908.0,0.0,0
2024-12-11 06:00:00+00,30.62,54.62,945.385,1.483,270.1,744.9,0.0,0
2024-12-11 06:10:00+00,30.08,58.51,945.195,1.129,268.5,505.1,0.0,0
2024-12-11 06:20:00+00,30.09,60.54,944.935,1.308,277.4,899.0,0.0,0
2024-12-11 06:30:00+00,30.81,60.46,944.7899,1.057,254.5,807.0,0.0,0
2024-12-11 06:40:00+00,31.02,59.49,944.75,1.439,275.6,846.0,0.0,0
2024-12-11 06:50:00+00,30.22,61.78,944.695,1.211,262.1,421.2,0.0,0
2024-12-11 07:00:00+00,30.32,61.98,944.4149,1.731,246.9,723.6,0.0,0
2024-12-11 07:10:00+00,30.33,62.69,944.245,1.035,265.8,521.4,0.0,0
2024-12-11 07:20:00+00,30.7,61.42,944.0999,1.475,283.7,568.1,0.0,0
2024-12-11 07:30:00+00,15.615884152874331,63.2,943.975,8.606711066929627,279.4,351.2,0.0,1
2024-12-11 07:40:00+00,36.305471912434285,63.66,943.775,9.428838151230064,260.8,377.1,0.0,1
2024-12-11 07:50:00+00,30.25,62.48,943.6049,1.948,306.5,490.2,0.0,0
2024-12-11 08:00:00+00,29.89,63.29,943.5999,1.708,283.7,398.6,0.0,0
2024-12-11 08:10:00+00,30.08,61.97,943.695,1.792,242.8,423.4,0.0,0
2024-12-11 08:20:00+00,29.8,61.92,943.6499,1.518,285.4,315.0,0.0,0
2024-12-11 08:30:00+00,29.18,63.18,943.5999,1.494,286.5,193.5,0.0,0
2024-12-11 08:40:00+00,28.65,63.99,943.63,1.693,294.1,157.1,0.0,0
2024-12-11 08:50:00+00,28.48,64.67,943.695,1.573,253.9,146.3,0.0,0
2024-12-11 09:00:00+00,28.42,64.96,943.6449,1.349,238.3,143.3,0.0,0
2024-12-11 09:10:00+00,28.48,63.62,943.6499,1.43,260.5,145.6,0.0,0
2024-12-11 09:20:00+00,28.35,64.6,943.7899,1.225,264.0,126.7,0.0,0
2024-12-11 09:30:00+00,28.25,67.48,943.9,1.234,250.6,121.1,0.0,0
2024-12-11 09:40:00+00,28.04,71.37,943.9,1.851,270.9,118.8,0.0,0
2024-12-11 09:50:00+00,27.75,73.76,943.93,1.569,281.8,90.1,0.0,0
2024-12-11 10:00:00+00,27.52,75.97,944.0,1.374,295.5,71.04,0.0,0
2024-12-11 10:10:00+00,27.32,76.65,944.0,1.398,302.5,51.35,0.0,0
2024-12-11 10:20:00+00,27.13,77.25,944.065,1.37,309.4,36.25,0.0,0
2024-12-11 10:30:00+00,26.92,78.01,944.045,1.585,261.4,23.24,0.0,0
2024-12-11 10:40:00+00,26.77,78.09,944.23,1.309,284.1,13.79,0.0,0
2024-12-11 10:50:00+00,26.59,79.64,944.45,0.923,237.0,5.994,0.0,0
2024-12-11 11:00:00+00,26.42,80.7,944.5749,0.991,276.8,0.418,0.0,0
2024-12-11 11:10:00+00,26.24,82.9,944.855,0.751,252.5,0.0,0.0,0
2024-12-11 11:20:00+00,26.05,86.3,945.015,1.409,275.1,0.0,0.0,0
2024-12-11 11:30:00+00,25.74,90.3,945.2899,1.305,264.0,0.0,0.0,0
2024-12-11 11:40:00+00,25.51,92.1,945.4399,0.897,272.6,0.0,0.0,0
2024-12-11 11:50:00+00,25.38,92.6,945.5,1.163,285.3,0.0,0.0,0
2024-12-11 12:00:00+00,25.27,92.9,945.5399,1.208,285.6,0.0,0.0,0
2024-12-11 12:10:00+00,25.24,92.4,945.705,1.355,253.0,0.0,0.0,0
2024-12-11 12:20:00+00,25.23,92.0,945.8699,1.361,307.5,0.0,0.0,0
2024-12-11 12:30:00+00,25.24,91.7,946.0499,1.589,290.6,0.0,0.0,0
2024-12-11 12:40:00+00,25.3,90.9,946.2399,1.617,303.4,0.0,0.0,0
2024-12-11 12:50:00+00,25.36,90.0,946.3899,1.147,287.3,0.0,0.0,0
2024-12-11 13:00:00+00,25.35,90.1,946.5749,0.806,263.2,0.0,0.0,0
2024-12-11 13:10:00+00,25.26,90.5,946.7,0.556,285.6,0.0,0.0,0
2024-12-11 13:20:00+00,25.21,90.9,946.78,0.491,275.0,0.0,0.0,0
2024-12-11 13:30:00+00,25.12,91.2,946.8449,0.856,277.5,0.0,0.0,0
2024-12-11 13:40:00+00,25.03,91.2,946.9,0.723,271.6,0.0,0.0,0
2024-12-11 13:50:00+00,24.98,91.2,946.975,0.536,283.3,0.0,0.0,0
2024-12-11 14:00:00+00,24.9,91.8,947.035,0.582,999.0,0.0,0.0,1
2024-12-11 14:10:00+00,24.78,93.2,947.03,0.959,237.3,0.0,0.0,0
2024-12-11 14:20:00+00,24.53,94.9,947.0,0.448,262.1,0.0,0.0,0
2024-12-11 14:30:00+00,24.37,95.3,946.96,0.245,283.4,0.0,0.0,0
2024-12-11 14:40:00+00,24.4,94.7,946.925,0.171,278.6,0.0,0.0,0
2024-12-11 14:50:00+00,24.39,94.6,946.95,0.312,230.2,0.0,0.0,0
