date,tt,rh,pp,ws,wd,sr,rr,is_anomaly
2024-12-10 11:10:00+00,27.31,79.34,997.355,1.336,317.9,0.0,0.0,0
2024-12-10 11:20:00+00,27.28,79.94,997.6999,1.149,324.6,0.0,0.0,0
2024-12-10 11:30:00+00,27.31,79.89,997.945,1.048,315.9,0.0,0.0,0
2024-12-10 11:40:00+00,27.41,79.48,998.1999,1.235,313.1,0.0,0.0,0
2024-12-10 11:50:00+00,27.5,79.05,998.46,1.466,317.4,0.0,0.0,0
2024-12-10 12:00:00+00,27.61,79.42,998.5699,1.828,316.7,0.0,0.0,0
2024-12-10 12:10:00+00,27.59,80.6,998.6649,1.535,315.2,0.0,0.0,0
2024-12-10 12:20:00+00,27.51,80.3,998.95,3.853,306.0,0.0,0.0,0
2024-12-10 12:30:00+00,26.77,85.7,999.0,2.562,286.7,0.0,0.0,0
2024-12-10 12:40:00+00,26.43,87.3,999.0999,2.64,275.0,0.0,0.0,0
2024-12-10 12:50:00+00,26.23,88.6,999.215,1.901,267.4,0.0,0.0,0
2024-12-10 13:00:00+00,25.87,91.0,999.3899,1.408,260.6,0.0,0.2,0
2024-12-10 13:10:00+00,25.69,92.5,999.7199,1.509,260.9,0.0,0.2,0
2024-12-10 13:20:00+00,25.59,93.6,999.7899,1.042,250.2,0.0,0.0,0
2024-12-10 13:30:00+00,25.57,94.1,999.9,1.313,245.1,0.0,0.0,0
2024-12-10 13:40:00+00,25.54,93.6,1000.175,1.615,259.7,0.0,0.0,0
2024-12-10 13:50:00+00,25.64,92.6,1000.405,1.921,241.3,0.0,0.0,0
2024-12-10 14:00:00+00,25.64,92.5,1000.605,2.542,249.8,0.0,0.4,0
2024-12-10 14:10:00+00,25.47,93.7,1000.765,1.984,238.4,0.0,0.6,0
2024-12-10 14:20:00+00,25.25,94.3,1000.8,2.118,244.2,0.0,0.8,0
2024-12-10 14:30:00+00,25.12,94.5,1000.745,1.864,250.7,0.0,0.6,0
2024-12-10 14:40:00+00,25.04,95.1,1000.8,1.288,243.6,0.0,0.6,0
2024-12-10 14:50:00+00,24.99,95.6,1000.83,0.838,231.7,0.0,0.6,0
2024-12-10 15:00:00+00,24.95,95.9,1000.9,0.886,237.6,0.0,0.8,0
2024-12-10 15:10:00+00,24.97,96.1,1000.87,0.852,232.3,0.0,0.4,0
2024-12-10 15:20:00+00,24.96,96.2,1000.765,0.739,228.3,0.0,0.2,0
2024-12-10 15:30:00+00,24.95,96.3,1000.63,0.598,239.5,0.0,0.2,0
2024-12-10 15:40:00+00,24.93,96.3,1000.53,0.47,249.1,0.0,0.0,0
2024-12-10 15:50:00+00,24.91,96.3,1000.5,0.322,242.3,0.0,0.0,0
2024-12-10 16:00:00+00,24.92,96.4,1000.405,0.398,251.4,0.0,0.0,0
2024-12-10 16:10:00+00,24.89,96.4,1000.3,0.847,254.6,0.0,0.0,0
2024-12-10 16:20:00+00,24.89,96.4,1000.185,1.044,259.5,0.0,0.0,0
2024-12-10 16:30:00+00,24.89,96.3,1000.035,1.162,257.1,0.0,0.0,0
2024-12-10 16:40:00+00,24.9,96.1,999.85,1.411,255.0,0.0,0.0,0
2024-12-10 16:50:00+00,24.97,95.6,999.7199,1.292,266.1,0.703,0.0,0
2024-12-10 17:00:00+00,25.06,94.4,999.655,0.981,268.4,0.968,0.0,0
2024-12-10 17:10:00+00,25.07,94.1,999.5399,1.141,267.8,0.287,0.0,0
2024-12-10 17:20:00+00,25.09,93.9,999.295,0.86,267.2,0.069,0.0,0
2024-12-10 17:30:00+00,25.02,94.0,999.065,1.061,258.6,0.0,0.0,0
2024-12-10 17:40:00+00,24.98,94.0,998.8449,1.126,266.9,0.039,0.0,0
2024-12-10 17:50:00+00,25.05,93.7,998.7,1.154,263.5,0.0,0.0,0
2024-12-10 18:00:00+00,25.04,94.0,998.53,0.957,241.2,0.0,0.0,0
2024-12-10 18:10:00+00,25.06,93.8,998.4,1.216,269.4,0.356,0.0,0
2024-12-10 18:20:00+00,25.22,92.5,998.28,1.189,264.2,0.317,0.0,0
2024-12-10 18:30:00+00,25.3,91.4,998.1649,1.384,271.0,0.705,0.0,0
2024-12-10 18:40:00+00,25.36,90.9,998.055,1.425,265.1,0.624,0.0,0
2024-12-10 18:50:00+00,25.36,90.8,997.95,1.434,267.5,0.565,0.0,0
2024-12-10 19:00:00+00,25.39,90.5,997.835,1.357,271.2,0.826,0.0,0
2024-12-10 19:10:00+00,25.38,90.0,997.655,1.463,264.5,0.929,0.0,0
2024-12-10 19:20:00+00,25.46,89.0,997.455,1.503,267.3,0.705,0.0,0
2024-12-10 19:30:00+00,25.43,88.6,997.3299,1.369,263.0,0.287,0.0,0
2024-12-10 19:40:00+00,25.39,88.8,997.1249,1.458,268.0,0.086,0.0,0
2024-12-10 19:50:00+00,25.28,88.7,997.0949,1.563,279.3,0.645,0.0,0
2024-12-10 20:00:00+00,25.23,88.8,997.0,1.349,264.7,0.05,0.0,0
2024-12-10 20:10:00+00,25.17,88.7,997.0,1.541,285.9,0.434,0.0,0
2024-12-10 20:20:00+00,25.2,88.3,997.0,0.856,282.2,0.157,0.0,0
2024-12-10 20:30:00+00,25.05,88.8,997.0,1.203,286.6,0.018,0.0,0
2024-12-10 20:40:00+00,24.91,89.5,997.115,0.911,289.8,0.0,0.0,0
2024-12-10 20:50:00+00,24.74,90.4,997.235,0.467,291.4,0.0,0.0,0
2024-12-10 21:00:00+00,24.54,91.5,997.2999,0.437,296.1,0.0,0.0,0
2024-12-10 21:10:00+00,24.47,92.3,997.3699,0.983,307.1,1.456,0.0,0
2024-12-10 21:20:00+00,24.88,90.3,997.4,0.792,306.0,2.182,0.0,0
2024-12-10 21:30:00+00,25.04,89.6,997.5,0.385,302.8,1.145,0.0,0
2024-12-10 21:40:00+00,24.97,88.9,997.68,0.0,309.2,1.276,0.0,0
2024-12-10 21:50:00+00,24.99,89.7,997.84,0.0,294.1,1.551,0.0,0
2024-12-10 22:00:00+00,24.89,91.8,997.925,0.0,320.0,0.37,0.0,0
2024-12-10 22:10:00+00,24.72,92.1,998.0399,0.031,318.1,0.688,0.0,0
2024-12-10 22:20:00+00,24.69,91.1,998.11,0.0,324.9,0.917,0.0,0
2024-12-10 22:30:00+00,24.7,91.3,998.2749,0.0,310.6,2.076,0.0,0
2024-12-10 22:40:00+00,24.68,92.6,998.2999,0.0,294.9,4.35,0.0,0
2024-12-10 22:50:00+00,24.65,93.2,998.36,0.0,298.4,7.951,0.0,0
2024-12-10 23:00:00+00,24.59,92.6,998.385,0.341,298.4,16.81,0.0,0
2024-12-10 23:10:00+00,24.88,89.9,998.48,0.124,310.9,41.81,0.0,0
2024-12-10 23:20:00+00,25.3,88.0,998.785,0.14,307.7,50.47,0.0,0
2024-12-10 23:30:00+00,25.7,86.6,998.9201,0.057,316.2,47.0,0.0,0
2024-12-10 23:40:00+00,25.94,86.8,999.155,0.069,318.6,65.4,0.0,0
2024-12-10 23:50:00+00,26.44,85.9,999.4699,0.345,317.1,114.7,0.0,0
2024-12-11 00:00:00+00,26.95,81.5,999.695,1.35,316.5,122.2,0.0,0
2024-12-11 00:10:00+00,27.42,80.4,999.88,0.35,321.1,132.1,0.0,0
2024-12-11 00:20:00+00,27.56,80.4,1000.0,0.419,312.5,146.0,0.0,0
2024-12-11 00:30:00+00,27.59,80.8,1000.04,0.171,315.5,185.2,0.0,0
2024-12-11 00:40:00+00,27.95,80.3,1000.23,0.141,313.3,263.6,0.0,0
2024-12-11 00:50:00+00,28.46,77.51,1000.38,0.735,311.6,320.2,0.0,0
2024-12-11 01:00:00+00,28.99,76.27,1000.695,0.975,311.9,451.9,0.0,0
2024-12-11 01:10:00+00,29.5,73.15,1000.73,1.366,323.7,347.4,0.0,0
2024-12-11 01:20:00+00,29.58,70.44,1000.48,2.196,325.0,349.5,0.0,0
2024-12-11 01:30:00+00,29.53,69.36,1000.27,2.639,322.5,306.9,0.0,0
2024-12-11 01:40:00+00,29.75,70.27,1000.49,2.21,320.6,528.7,0.0,0
2024-12-11 01:50:00+00,30.22,69.39,1000.79,2.828,319.3,583.3,0.0,0
2024-12-11 02:00:00+00,30.17,66.65,1000.455,2.502,320.0,315.2,0.0,0
2024-12-11 02:10:00+00,29.96,66.13,1000.095,2.118,322.6,250.6,0.0,0
2024-12-11 02:20:00+00,29.97,64.44,1000.075,1.713,325.8,285.1,0.0,0
2024-12-11 02:30:00+00,29.9,60.5,999.995,1.941,318.6,187.7,0.0,0
2024-12-11 02:40:00+00,29.57,62.12,1000.0,2.57,324.0,261.0,0.0,0
2024-12-11 02:50:00+00,29.46,64.29,1000.065,2.043,315.3,361.9,0.0,0
2024-12-11 03:00:00+00,29.81,65.58,1000.285,1.271,308.6,508.1,0.0,0
2024-12-11 03:10:00+00,30.35,64.54,923.7461261462647,1.698,321.3,722.9,0.2,1
2024-12-11 03:20:00+00,30.85,62.11,1035.031362585801,1.941,323.6,536.6,0.0,1
2024-12-11 03:30:00+00,30.9,62.05,1000.37,2.646,293.5,530.0,0.0,0
2024-12-11 03:40:00+00,31.03,62.8,1000.31,2.151,301.8,591.5,0.0,0
2024-12-11 03:50:00+00,31.53,61.73,1000.37,2.35,320.8,693.9,0.0,0
2024-12-11 04:00:00+00,31.56,61.19,1000.125,2.482,321.9,589.2,0.0,0
2024-12-11 04:10:00+00,31.66,60.29,1000.135,2.976,324.8,905.0,0.0,0
2024-12-11 04:20:00+00,32.36,60.53,1000.1,1.673,325.4,902.0,0.0,0
2024-12-11 04:30:00+00,32.89,58.2,999.985,2.064,323.8,1088.0,0.0,0
2024-12-11 04:40:00+00,33.35,56.44,999.8099,1.901,329.2,989.0,0.0,0
2024-12-11 04:50:00+00,33.45,56.58,999.575,2.136,325.2,804.0,0.0,0
2024-12-11 05:00:00+00,33.12,56.0,999.1249,2.139,321.4,658.4,0.0,0
2024-12-11 05:10:00+00,33.3,56.11,999.185,2.471,325.6,978.0,0.0,0
2024-12-11 05:20:00+00,33.3,55.05,998.9149,1.77,324.0,666.8,0.0,0
2024-12-11 05:30:00+00,33.18,56.01,998.7699,1.856,322.5,648.6,0.0,0
2024-12-11 05:40:00+00,33.12,55.48,998.88,2.174,318.0,1048.0,0.0,0
2024-12-11 05:50:00+00,33.65,53.65,998.795,2.186,323.5,877.0,0.0,0
2024-12-11 06:00:00+00,33.21,54.26,998.46,1.988,329.1,581.6,0.0,0
2024-12-11 06:10:00+00,32.79,56.34,998.1699,1.435,325.2,434.1,0.0,0
2024-12-11 06:20:00+00,32.54,57.1,997.9149,1.264,316.1,401.7,0.0,0
2024-12-11 06:30:00+00,32.34,56.98,997.805,2.144,322.2,549.4,0.0,0
2024-12-11 06:40:00+00,32.45,57.57,997.725,1.49,313.9,531.2,0.0,0
2024-12-11 06:50:00+00,32.44,56.44,997.6199,1.882,317.7,591.3,0.0,0
2024-12-11 07:00:00+00,32.76,56.73,997.4749,2.017,319.0,505.4,0.0,0
2024-12-11 07:10:00+00,32.7,56.32,997.285,1.954,305.0,612.6,0.0,0
2024-12-11 07:20:00+00,33.08,54.49,997.23,2.134,278.4,678.7,0.0,0
2024-12-11 07:30:00+00,17.27775517490615,53.98,997.1999,2.007,280.0,722.5,0.0,1
2024-12-11 07:40:00+00,37.922754211503516,52.24,997.2399,2.305,281.8,765.2,0.0,1
2024-12-11 07:50:00+00,33.71,51.99,997.1199,1.584,269.9,614.4,0.0,0
2024-12-11 08:00:00+00,33.58,52.5,996.84,2.072,320.8,666.9,0.0,0
2024-12-11 08:10:00+00,33.71,52.67,996.7599,1.409,321.6,670.9,0.0,0
2024-12-11 08:20:00+00,34.08,52.4,996.875,1.936,288.9,756.8,0.0,0
2024-12-11 08:30:00+00,34.24,50.37,996.785,2.144,310.9,583.5,0.0,0
2024-12-11 08:40:00+00,33.23,52.01,996.2,2.278,317.4,169.1,0.0,0
2024-12-11 08:50:00+00,32.32,54.63,995.55,2.031,323.9,116.0,0.0,0
2024-12-11 09:00:00+00,31.83,56.23,995.395,2.708,325.6,49.53,0.0,0
2024-12-11 09:10:00+00,31.33,57.66,995.545,2.04,325.7,22.9,0.0,0
2024-12-11 09:20:00+00,30.89,59.16,995.8099,2.043,325.9,25.28,0.0,0
2024-12-11 09:30:00+00,30.6,60.47,996.11,2.534,323.0,41.87,0.0,0
2024-12-11 09:40:00+00,30.37,61.93,996.3299,2.033,319.2,60.85,0.0,0
2024-12-11 09:50:00+00,30.23,63.2,996.465,2.147,323.7,74.0,0.0,0
2024-12-11 10:00:00+00,30.18,64.08,996.68,1.862,324.7,102.5,0.0,0
2024-12-11 10:10:00+00,30.22,64.8,996.98,1.603,325.5,101.9,0.0,0
2024-12-11 10:20:00+00,30.13,65.28,997.1249,2.174,322.9,85.9,0.0,0
2024-12-11 10:30:00+00,29.93,65.41,997.1649,1.427,324.7,55.67,0.0,0
2024-12-11 10:40:00+00,29.69,66.67,997.205,1.227,324.7,36.91,0.0,0
2024-12-11 10:50:00+00,29.6,65.94,997.35,1.774,320.1,23.69,0.0,0
2024-12-11 11:00:00+00,29.43,67.15,997.46,1.287,329.2,3.788,0.0,0
2024-12-11 11:10:00+00,29.1,67.64,997.5999,1.152,322.9,0.016,0.0,0
2024-12-11 11:20:00+00,29.06,65.73,997.785,1.93,324.0,0.0,0.0,0
2024-12-11 11:30:00+00,28.96,66.59,997.925,1.877,320.5,0.0,0.0,0
2024-12-11 11:40:00+00,28.83,67.97,998.1649,1.938,323.4,0.0,0.0,0
2024-12-11 11:50:00+00,28.76,69.04,998.445,1.666,319.3,0.0,0.0,0
2024-12-11 12:00:00+00,28.62,69.91,998.675,1.929,319.8,0.0,0.0,0
2024-12-11 12:10:00+00,28.63,70.05,998.8099,1.898,319.1,0.0,0.0,0
2024-12-11 12:20:00+00,28.55,70.42,998.9,2.373,319.3,0.0,0.0,0
2024-12-11 12:30:00+00,28.48,71.39,998.98,1.906,321.0,0.0,0.0,0
2024-12-11 12:40:00+00,28.32,72.77,999.1199,1.766,316.0,0.0,0.0,0
2024-12-11 12:50:00+00,28.26,73.03,999.285,1.536,321.9,0.0,0.0,0
2024-12-11 13:00:00+00,28.24,73.14,999.4,1.692,317.8,0.0,0.0,0
2024-12-11 13:10:00+00,28.23,73.42,999.43,1.313,320.6,0.0,0.0,0
2024-12-11 13:20:00+00,28.14,73.83,999.5599,1.127,319.7,0.0,0.0,0
2024-12-11 13:30:00+00,28.12,74.11,999.73,1.775,323.6,0.0,0.0,0
2024-12-11 13:40:00+00,28.16,73.88,999.8699,1.742,324.1,0.0,0.0,0
2024-12-11 13:50:00+00,28.27,73.01,999.995,2.052,320.3,0.0,0.0,0
2024-12-11 14:00:00+00,28.27,73.0,1000.0,1.922,324.0,0.0,0.0,0
2024-12-11 14:10:00+00,28.23,73.11,1000.005,1.749,322.9,0.0,0.0,0
2024-12-11 14:20:00+00,28.12,73.85,1000.1,1.473,322.3,0.0,0.0,0
2024-12-11 14:30:00+00,27.97,74.74,1000.1,1.447,325.8,0.0,0.0,0
2024-12-11 14:40:00+00,27.95,75.2,1000.125,1.29,322.5,0.0,0.0,0
2024-12-11 14:50:00+00,28.1,74.46,1000.21,1.825,318.2,0.0,0.0,0
2024-12-11 15:00:00+00,28.07,74.55,1000.265,1.616,323.5,0.0,0.0,0
2024-12-11 15:10:00+00,28.13,74.29,1000.3,1.902,319.2,0.0,0.0,0
2024-12-11 15:20:00+00,28.09,74.6,1000.285,1.97,323.9,0.0,0.0,0
2024-12-11 15:30:00+00,28.04,75.16,1000.2,1.814,326.0,0.0,0.0,0
2024-12-11 15:40:00+00,28.03,75.32,1000.2,2.342,321.7,0.0,0.0,0
2024-12-11 15:50:00+00,28.03,75.46,1000.13,2.334,319.5,0.0,0.0,0
2024-12-11 16:00:00+00,28.0,75.81,1000.085,2.256,323.6,0.0,0.0,0
2024-12-11 16:10:00+00,27.87,76.69,1000.0,2.777,320.2,0.0,0.0,0
2024-12-11 16:20:00+00,27.83,77.5,1000.055,2.738,309.7,0.0,0.0,0
2024-12-11 16:30:00+00,27.6,79.28,1000.1,2.0,319.6,0.0,0.0,0
2024-12-11 16:40:00+00,27.43,80.7,1000.09,2.26,322.9,0.0,0.0,0
2024-12-11 16:50:00+00,27.24,82.8,999.96,2.471,306.4,0.0,0.0,0
2024-12-11 17:00:00+00,26.98,84.8,999.835,2.035,229.9,0.0,0.0,0
2024-12-11 17:10:00+00,26.66,86.9,999.71,1.742,242.6,0.0,0.0,0
2024-12-11 17:20:00+00,26.58,87.2,999.7,1.922,244.8,0.0,0.0,0
2024-12-11 17:30:00+00,26.51,87.5,999.7,1.684,252.9,0.0,0.0,0
2024-12-11 17:40:00+00,26.4,87.4,999.5599,1.577,316.3,0.0,0.0,0
2024-12-11 17:50:00+00,26.31,86.4,999.495,1.759,320.8,0.0,0.0,0
2024-12-11 18:00:00+00,26.39,84.4,999.375,1.951,315.2,0.0,0.0,0
2024-12-11 18:10:00+00,26.48,83.1,999.3199,2.014,318.8,0.0,0.0,0
2024-12-11 18:20:00+00,26.51,82.4,999.2999,2.277,295.1,0.0,0.0,0
2024-12-11 18:30:00+00,26.56,82.1,999.245,2.851,255.2,0.0,0.0,0
2024-12-11 18:40:00+00,26.66,81.8,999.2,2.482,313.7,0.0,0.0,0
2024-12-11 18:50:00+00,26.67,82.1,999.0699,2.464,312.7,0.0,0.0,0
2024-12-11 19:00:00+00,26.61,82.2,998.945,2.686,319.8,0.0,0.0,0
2024-12-11 19:10:00+00,26.54,82.2,998.8699,2.087,321.5,0.0,0.0,0
2024-12-11 19:20:00+00,26.44,81.4,998.855,2.497,325.5,0.0,0.0,0
2024-12-11 19:30:00+00,26.47,80.6,998.885,1.728,322.1,0.0,0.0,0
2024-12-11 19:40:00+00,26.46,81.0,998.8899,2.637,284.8,0.0,0.0,0
2024-12-11 19:50:00+00,26.29,96.25939670101573,998.78,3.225,286.9,0.0,6.922561062627608,1
2024-12-11 20:00:00+00,26.09,82.8,998.555,2.455,312.6,0.0,0.0,0
2024-12-11 20:10:00+00,26.02,82.4,998.3899,2.669,300.4,0.0,0.0,0
2024-12-11 20:20:00+00,26.02,81.8,998.2999,2.462,307.8,0.0,0.0,0
2024-12-11 20:30:00+00,26.08,81.0,998.315,2.23,321.4,0.0,0.0,0
2024-12-11 20:40:00+00,26.15,80.9,998.315,1.839,319.8,0.0,0.0,0
2024-12-11 20:50:00+00,26.24,80.1,998.385,2.462,314.5,0.0,0.0,0
2024-12-11 21:00:00+00,26.4,79.27,998.34,1.864,322.7,0.0,0.0,0
2024-12-11 21:10:00+00,26.53,78.59,998.3899,2.153,320.3,0.0,0.0,0
2024-12-11 21:20:00+00,26.65,78.3,998.2599,1.886,318.3,0.0,0.0,0
2024-12-11 21:30:00+00,26.72,77.68,998.2,1.634,311.8,0.0,0.0,0
2024-12-11 21:40:00+00,26.57,78.89,998.285,1.223,315.3,0.0,0.0,0
2024-12-11 21:50:00+00,26.28,80.5,998.4,0.765,311.8,0.0,0.0,0
2024-12-11 22:00:00+00,26.12,81.2,998.5099,1.016,317.9,0.0,0.0,0
2024-12-11 22:10:00+00,26.14,80.5,998.63,1.45,317.1,0.0,0.0,0
2024-12-11 22:20:00+00,26.47,78.03,998.7249,2.181,322.2,0.0,0.0,0
2024-12-11 22:30:00+00,26.77,76.51,998.7999,1.581,316.3,0.139,0.0,0
2024-12-11 22:40:00+00,26.72,76.52,998.85,1.438,317.4,3.787,0.0,0
2024-12-11 22:50:00+00,26.7,76.72,999.005,1.606,316.1,15.14,0.0,0
2024-12-11 23:00:00+00,26.77,77.04,999.18,1.622,318.8,36.66,0.0,0
2024-12-11 23:10:00+00,26.84,76.9,999.2399,1.856,320.6,56.33,0.0,0
2024-12-11 23:20:00+00,27.03,75.59,999.355,2.73,281.0,74.33,0.0,0
2024-12-11 23:30:00+00,27.29,72.97,999.5,2.98,243.1,82.9,0.0,0
2024-12-11 23:40:00+00,27.32,72.23,999.475,2.394,253.1,67.24,0.0,0
2024-12-11 23:50:00+00,27.37,72.24,999.4149,2.682,249.3,66.09,0.0,0
2024-12-12 00:00:00+00,27.8,71.05,999.4899,1.744,259.9,70.93,0.0,0
2024-12-12 00:10:00+00,28.34,69.4,1000.185,2.257,240.1,91.2,0.0,0
2024-12-12 00:20:00+00,28.82,66.59,1000.715,3.211,245.3,122.2,0.0,0
2024-12-12 00:30:00+00,28.76,65.62,1000.22,3.117,260.7,169.1,0.0,0
2024-12-12 00:40:00+00,29.16,64.49,1000.27,3.193,286.4,341.8,0.0,0
2024-12-12 00:50:00+00,29.38,64.01,1000.275,2.441,319.1,224.7,0.0,0
2024-12-12 01:00:00+00,29.41,64.43,1000.455,2.45,315.8,406.1,0.0,0
2024-12-12 01:10:00+00,30.04,64.04,1000.885,1.829,315.7,610.1,0.0,0
2024-12-12 01:20:00+00,30.46,62.25,1000.83,2.5,315.6,603.4,0.0,0
2024-12-12 01:30:00+00,30.76,61.37,1000.755,3.149,302.8,672.0,0.0,0
2024-12-12 01:40:00+00,30.79,61.33,1000.495,3.617,262.6,704.4,0.0,0
2024-12-12 01:50:00+00,30.92,60.17,1000.585,3.624,253.7,842.0,0.0,0
2024-12-12 02:00:00+00,31.74,56.61,1000.855,3.01,259.8,926.0,0.0,0
2024-12-12 02:10:00+00,31.77,54.21,1000.08,3.753,288.5,506.0,0.0,0
2024-12-12 02:20:00+00,31.14,55.65,999.475,3.088,273.2,566.3,0.0,0
2024-12-12 02:30:00+00,31.01,56.19,999.4899,3.575,278.4,591.9,0.0,0
2024-12-12 02:40:00+00,31.09,55.71,999.6399,3.024,281.6,648.6,0.0,0
2024-12-12 02:50:00+00,31.23,55.04,999.66,3.612,257.6,634.5,0.0,0
2024-12-12 03:00:00+00,31.42,54.63,999.735,3.518,251.4,847.0,0.0,0
2024-12-12 03:10:00+00,31.92,53.61,999.835,3.358,248.2,909.0,0.0,0
2024-12-12 03:20:00+00,32.26,52.98,999.8299,3.369,263.4,942.0,0.0,0
2024-12-12 03:30:00+00,32.43,51.68,999.61,2.936,263.4,909.0,0.0,0
2024-12-12 03:40:00+00,32.72,52.23,999.5499,2.692,267.9,910.0,0.0,0
2024-12-12 03:50:00+00,32.63,50.83,999.2749,3.014,241.6,656.5,0.0,0
2024-12-12 04:00:00+00,32.25,48.99,999.105,3.685,242.9,637.4,0.0,0
2024-12-12 04:10:00+00,31.98,49.09,999.015,3.973,259.2,617.9,0.0,0
2024-12-12 04:20:00+00,32.08,50.08,999.1399,3.531,236.2,772.4,0.0,0
2024-12-12 04:30:00+00,32.62,50.55,999.3449,3.277,260.7,976.0,0.0,0
2024-12-12 04:40:00+00,32.69,48.79,999.175,4.198,255.4,713.0,0.0,0
2024-12-12 04:50:00+00,32.44,50.85,999.0999,3.838,272.7,743.5,0.0,0
2024-12-12 05:00:00+00,32.49,51.77,998.96,3.642,275.4,726.0,0.0,0
2024-12-12 05:10:00+00,32.4,53.05,998.8299,3.162,281.9,661.3,0.0,0
2024-12-12 05:20:00+00,32.66,52.89,998.75,3.09,256.4,896.0,0.0,0
2024-12-12 05:30:00+00,32.84,52.75,998.585,3.485,292.1,792.6,0.0,0
2024-12-12 05:40:00+00,32.66,52.85,998.375,4.278,272.9,782.1,0.0,0
2024-12-12 05:50:00+00,32.89,53.2,998.4199,3.675,267.0,1007.0,0.0,0
2024-12-12 06:00:00+00,33.16,52.54,998.18,3.826,270.4,820.0,0.0,0
2024-12-12 06:10:00+00,32.99,52.37,997.8949,4.267,269.3,724.6,0.0,0
2024-12-12 06:20:00+00,32.88,52.95,997.6449,3.717,304.4,738.4,0.0,0
2024-12-12 06:30:00+00,32.82,54.62,997.445,3.186,288.9,691.2,0.0,0
2024-12-12 06:40:00+00,32.92,53.88,997.215,3.824,261.7,566.7,0.0,0
2024-12-12 06:50:00+00,32.65,55.6,997.0699,2.698,306.8,525.2,0.0,0
2024-12-12 07:00:00+00,32.64,55.28,996.9149,3.483,298.1,558.8,0.0,0
2024-12-12 07:10:00+00,32.44,54.84,996.8099,3.935,256.0,667.0,0.0,0
2024-12-12 07:20:00+00,32.58,55.04,996.8299,3.686,259.0,715.5,0.0,0
2024-12-12 07:30:00+00,32.87,55.73,996.91,3.202,272.4,680.7,0.0,0
2024-12-12 07:40:00+00,32.72,55.56,996.8099,3.583,276.1,526.5,0.0,0
2024-12-12 07:50:00+00,32.66,55.89,996.725,3.797,295.9,586.3,0.0,0
2024-12-12 08:00:00+00,32.5,57.27,996.5699,3.158,298.3,462.9,0.0,0
2024-12-12 08:10:00+00,32.2,58.13,996.4399,3.034,281.3,509.9,0.0,0
2024-12-12 08:20:00+00,32.46,54.55,996.4399,2.971,266.9,454.1,0.0,0
2024-12-12 08:30:00+00,32.13,49.65,996.535,4.022,274.1,521.6,0.0,0
2024-12-12 08:40:00+00,32.11,52.17,996.745,2.417,288.7,480.3,0.0,0
2024-12-12 08:50:00+00,32.03,53.34,996.7399,2.78,277.5,404.0,0.0,0
2024-12-12 09:00:00+00,31.72,55.51,996.615,3.421,254.4,322.7,0.0,0
2024-12-12 09:10:00+00,31.23,57.38,996.5,3.438,258.0,225.6,0.0,0
2024-12-12 09:20:00+00,31.04,58.49,996.5,3.308,281.4,224.2,0.0,0
2024-12-12 09:30:00+00,30.9,59.22,996.5,3.388,322.2,157.8,0.0,0
2024-12-12 09:40:00+00,30.79,59.09,996.505,3.132,276.1,134.6,0.0,0
2024-12-12 09:50:00+00,30.8,57.68,996.675,2.729,298.8,151.4,0.0,0
2024-12-12 10:00:00+00,30.72,57.26,996.855,3.534,315.1,118.2,0.0,0
2024-12-12 10:10:00+00,30.54,57.96,996.95,2.464,315.1,86.7,0.0,0
2024-12-12 10:20:00+00,30.39,58.82,997.135,2.688,316.1,57.73,0.0,0
2024-12-12 10:30:00+00,30.23,59.38,997.255,2.559,272.6,40.61,0.0,0
2024-12-12 10:40:00+00,30.1,59.49,997.3949,3.31,291.6,0.0,2.109330953909298,1
2024-12-12 10:50:00+00,30.0,60.06,997.6199,2.571,302.5,0.0,6.098040640498141,1
2024-12-12 11:00:00+00,29.84,60.86,997.755,2.582,318.9,3.233,0.0,0
2024-12-12 11:10:00+00,29.7,61.14,997.965,2.769,319.1,0.0,0.0,0
2024-12-12 11:20:00+00,29.56,61.68,998.1899,2.223,321.9,0.0,0.0,0
2024-12-12 11:30:00+00,29.45,61.56,998.45,1.732,322.3,0.0,0.0,0
2024-12-12 11:40:00+00,29.42,61.46,998.7498,2.326,319.2,0.0,0.0,0
2024-12-12 11:50:00+00,29.4,61.34,999.015,2.018,317.0,0.0,0.0,0
2024-12-12 12:00:00+00,29.4,60.77,999.235,1.8,314.7,0.0,0.0,0
2024-12-12 12:10:00+00,29.36,60.81,999.4699,2.025,267.3,0.0,0.0,0
2024-12-12 12:20:00+00,29.37,60.48,999.545,2.171,245.5,0.0,0.0,0
2024-12-12 12:30:00+00,29.46,59.49,999.78,2.403,235.7,0.0,0.0,0
2024-12-12 12:40:00+00,29.51,59.59,999.9,1.847,231.3,0.0,0.0,0
2024-12-12 12:50:00+00,29.41,60.05,1000.085,1.977,233.8,0.0,0.0,0
2024-12-12 13:00:00+00,29.38,60.38,1000.25,1.602,238.5,0.0,0.0,0
2024-12-12 13:10:00+00,29.29,60.72,1000.425,1.966,233.5,0.0,0.0,0
2024-12-12 13:20:00+00,29.27,61.21,1000.56,1.838,252.8,0.0,0.0,0
2024-12-12 13:30:00+00,29.3,61.54,1000.74,2.344,246.9,0.0,0.0,0
2024-12-12 13:40:00+00,29.37,61.74,1000.945,2.43,254.8,0.0,0.0,0
2024-12-12 13:50:00+00,29.28,62.52,1001.0,2.488,255.0,0.0,0.0,0
2024-12-12 14:00:00+00,29.29,63.03,1000.905,2.178,235.3,0.0,0.0,0
